user_id;Name;;Category1;;Place;City
10086;lissi;;Culinary;;Water Blaster Bukit Candi Golf;Semarang
10087;kling;;Nature;;Kota Lama Semarang;Semarang
10088;taleigh;;Nature;;Kampung Pelangi;Semarang
10089;kadence;;Culture;;Bentara Budaya Yogyakarta (BBY);Jogja
10090;analei;;Culinary;;Bunker Kaliadem Merapi;Jogja
10091;maci;;Nature;;Old City 3D Trick Art Museum;Semarang
10092;briseidy;;History;;Desa Wisata Lembah Kalipancur;Semarang
10093;trixie;;Culture;;Wisata Lereng Kelir;Semarang
10094;eala;;History;;Kawasan Malioboro;Jogja
10095;verdis;;History;;Watu Lumbung;Jogja
10096;derenberger;;History;;Tugu Pal Putih Jogja;Jogja
10097;kadel;;Nature;;Lava Bantal;Jogja
10098;hardnett;;Culture;;Lava Bantal;Jogja
10099;chemise;;Nature;;GPIB Immanuel Semarang (Gereja Blenduk);Semarang
10100;janusz;;Culinary;;Kota Lama Semarang;Semarang
10101;prashansa;;Nature;;Grand Maerakaca;Semarang
10102;elantra;;Culture;;Waduk Jatibarang;Semarang
10103;hahnert;;History;;Pantai Nglambor;Jogja
10104;ialiyah;;Nature;;Monumen Sanapati;Jogja
10105;vasko;;Culinary;;Grand Maerakaca;Semarang
10106;godsey;;History;;Pantai Ngrenehan;Jogja
10107;altonya;;History;;Galaxy Waterpark Jogja;Jogja
10108;yureli;;History;;Wisata Lereng Kelir;Semarang
10109;xzavior;;Tourist Attraction;;Lawang Sewu;Semarang
10110;tsunade;;Culinary;;Kampung Tematik Jawi;Semarang
10111;dieneke;;Tourist Attraction;;Museum Kereta Ambarawa;Semarang
10112;adayla;;Culture;;Semarang Chinatown;Semarang
10113;doniece;;History;;Waduk Jatibarang;Semarang
10114;johnica;;Tourist Attraction;;Tugu Pal Putih Jogja;Jogja
10115;rosaelena;;Tourist Attraction;;Pantai Cipta;Semarang
10116;bergstrom;;Tourist Attraction;;Grand Maerakaca;Semarang
10117;milove;;Culinary;;Grand Maerakaca;Semarang
10118;tarachand;;Nature;;Pintoe Langit Dahromo;Jogja
10119;aimon;;History;;Pantai Cipta;Semarang
10120;jatniel;;Culinary;;Tirto Argo Siwarak;Semarang
10121;vonda;;History;;Pantai Sundak;Jogja
10122;veerpartap;;History;;Jurang Tembelan Kanigoro;Jogja
10123;rybinski;;Nature;;Tebing Breksi;Jogja
10124;skylynn;;Culture;;Candi Gedong Songo;Semarang
10125;maleehah;;Nature;;Kota Lama Semarang;Semarang
10126;trisha;;Culinary;;Obyek Wisata Goa Kreo;Semarang
10127;haniyaah;;Nature;;Bentara Budaya Yogyakarta (BBY);Jogja
10128;nailia;;Culture;;Brown Canyon;Semarang
10129;euclid;;History;;Pasar Beringharjo;Jogja
10130;bhavya;;Culinary;;Kampoeng Rawa;Semarang
10131;syreta;;Culture;;Benteng Pendem;Semarang
10132;alvene;;Nature;;Kampung Wisata Kadipaten;Jogja
10133;nija;;Tourist Attraction;;Embung Tambakboyo;Jogja
10134;chiera;;Tourist Attraction;;De Mata Museum Jogja;Jogja
10135;jamel;;Tourist Attraction;;Air Terjun Semirang;Semarang
10136;joshue;;Culinary;;Umbul Sidomukti;Semarang
10137;almute;;History;;Pantai Baruna;Semarang
10138;jonnell;;Tourist Attraction;;Wisata Lereng Kelir;Semarang
10139;joelee;;History;;Pantai Glagah;Jogja
10140;dimmitri;;Nature;;Watu Goyang;Jogja
10141;eziquio;;Culture;;Pantai Krakal;Jogja
10142;monterra;;Nature;;Kota Lama Semarang;Semarang
10143;benkley;;Nature;;Seribu Batu Songgo Langit;Jogja
10144;rayona;;Nature;;Wisata Lereng Kelir;Semarang
10145;adhley;;Culinary;;Flower Farm Setiya Aji;Semarang
10146;emberleigh;;Tourist Attraction;;Kauman Pakualaman Yogyakarta;Jogja
10147;cing;;Tourist Attraction;;Lava Bantal;Jogja
10148;ibette;;Tourist Attraction;;Desa Wisata Lembah Kalipancur;Semarang
10149;annia;;History;;Alun Alun Selatan Yogyakarta;Jogja
10150;savonna;;Nature;;Hutan Wisata Tinjomoyo Semarang;Semarang
10151;jukerius;;Culinary;;Bendung Lepen;Jogja
10152;anbal;;Culinary;;Embung Tambakboyo;Jogja
10153;addi;;Tourist Attraction;;Watu Lumbung;Jogja
10154;alexei;;Nature;;Masjid Kapal Semarang;Semarang
10155;ipolito;;Nature;;Pantai Jogan;Jogja
10156;dzheni;;Tourist Attraction;;Selected Places;Jogja
10157;teona;;History;;Kawasan Wisata Sosrowijayan;Jogja
10158;gamari;;Culture;;Hutan Mangrove Kulon Progo;Jogja
10159;burgandy;;Tourist Attraction;;Jurang Tembelan Kanigoro;Jogja
10160;damirah;;Tourist Attraction;;Kampoeng Rawa;Semarang
10161;annie;;Nature;;Hutan Pinus Asri;Jogja
10162;blader;;History;;Puncak Gunung Api Purba - Nglanggeran;Jogja
10163;brinya;;History;;Pantai Baruna;Semarang
10164;jevgenija;;Culinary;;Semarang Gallery;Semarang
10165;ulissa;;Culture;;Monumen Serangan Umum 1 Maret;Jogja
10166;nasrullah;;Nature;;Kampung Tematik Jawi;Semarang
10167;fronka;;Culinary;;Desa Wisata Pulesari;Jogja
10168;loreena;;Culture;;Kawasan Malioboro;Jogja
10169;ninfa;;Tourist Attraction;;Pantai Indrayanti;Jogja
10170;nataysia;;Culture;;Gembira Loka Zoo;Jogja
10171;meiah;;Culture;;Pantai Drini;Jogja
10172;tootsie;;Tourist Attraction;;Monumen Sanapati;Jogja
10173;sheril;;Nature;;Wisata Mangrove Tapak;Semarang
10174;aleissa;;Tourist Attraction;;Kampung Wisata Kadipaten;Jogja
10175;arling;;Culture;;Sindu Kusuma Edupark (SKE);Jogja
10176;elibeth;;Tourist Attraction;;Pantai Drini;Jogja
10177;dewin;;Culinary;;Pintoe Langit Dahromo;Jogja
10178;urbe;;Culture;;Kebun Teh Nglinggo;Jogja
10179;charliyah;;Culinary;;Pintoe Langit Dahromo;Jogja
10180;lewann;;Tourist Attraction;;Hutan Pinus Kayon;Semarang
10181;gunilla;;Culture;;Umbul Sidomukti;Semarang
10182;vulchan;;History;;Lawang Sewu;Semarang
10183;dessa;;Nature;;Waduk Jatibarang;Semarang
10184;gerta;;Nature;;Kampoeng Rawa;Semarang
10185;grubaugh;;Culinary;;Waduk Jatibarang;Semarang
10186;empriss;;Culinary;;Pantai Baruna;Semarang
10187;matheney;;Culture;;Benteng Pendem;Semarang
10188;miichael;;Tourist Attraction;;Hutan Pinus Kayon;Semarang
10189;tenner;;Culture;;Desa Wisata Lembah Kalipancur;Semarang
10190;metzer;;History;;Desa Wisata Lembah Kalipancur;Semarang
10191;jron;;Tourist Attraction;;Kampung Pelangi;Semarang
10192;tanasia;;Nature;;Masjid Agung Ungaran;Semarang
10193;laveryl;;Culture;;Obyek Wisata Goa Kreo;Semarang
10194;schteriana;;History;;De Mata Museum Jogja;Jogja
10195;jensen;;Nature;;Pantai Sundak;Jogja
10196;proudlove;;History;;Wisata Eling Bening;Semarang
10197;winafred;;Nature;;Taman Srigunting;Semarang
10198;carlecia;;Tourist Attraction;;Pantai Kukup;Jogja
10199;hisanobu;;Culture;;The Lost World Castle;Jogja
10200;luvina;;Culture;;Monumen Sanapati;Jogja
10201;annaruth;;Tourist Attraction;;Embung Tambakboyo;Jogja
10202;borivoje;;Tourist Attraction;;Kawasan Wisata Sosrowijayan;Jogja
10203;tevis;;History;;Monumen Palagan Ambarawa;Semarang
10204;jazel;;Nature;;Air Terjun Semirang;Semarang
10205;jhael;;Nature;;Old City 3D Trick Art Museum;Semarang
10206;hawo;;Nature;;GPIB Immanuel Semarang (Gereja Blenduk);Semarang
10207;mycheal;;Culture;;Desa Wisata Sungai Code Jogja Kota;Jogja
10208;corrie;;Nature;;Masjid Agung Ungaran;Semarang
10209;carmyne;;Nature;;Masjid Kapal Semarang;Semarang
10210;lachay;;Culinary;;Kota Lama Semarang;Semarang
10211;bracyn;;Culture;;Kampung Wisata Kadipaten;Jogja
10212;damerion;;Culinary;;Sindu Kusuma Edupark (SKE);Jogja
10213;sourabh;;Nature;;Kampoeng Djadhoel Semarang;Semarang
10214;zakhele;;Culinary;;Durian Gardens and Tourism Education Watu Simbar;Semarang
10215;radetski;;Culture;;Jembatan Biru Ambarawa;Semarang
10216;alouise;;Tourist Attraction;;Waduk Jatibarang;Semarang
10217;annajane;;Culture;;Hutan Pinus Asri;Jogja
10218;erwyn;;Nature;;Pura Giri Natha;Semarang
10219;berthild;;History;;Lawang Sewu;Semarang
10220;daile;;Tourist Attraction;;Grand Maerakaca;Semarang
10221;dekel;;History;;Lawang Sewu;Semarang
10222;margueritte;;Culture;;Embung Tambakboyo;Jogja
10223;gon;;Culture;;Pantai Marina;Semarang
10224;jayley;;Culinary;;Kampoeng Djadhoel Semarang;Semarang
10225;raychael;;Culinary;;Desa Wisata Sungai Code Jogja Kota;Jogja
10226;jaxz;;History;;Lawang Sewu;Semarang
10227;ivel;;Culinary;;Desa Wisata Pulesari;Jogja
10228;swanee;;History;;Watu Lumbung;Jogja
10229;gaziz;;Nature;;Wisata Mangrove Tapak;Semarang
10230;amory;;Nature;;Flower Farm Setiya Aji;Semarang
10231;roselani;;History;;Hutan Mangrove Kulon Progo;Jogja
10232;hartzell;;Culture;;Saloka Theme Park;Semarang
10233;gavino;;History;;Green Village Gedangsari;Jogja
10234;marylane;;Nature;;Grand Maerakaca;Semarang
10235;kynnlie;;Culinary;;Obyek Wisata Goa Kreo;Semarang
10236;israar;;Culture;;Kebun Teh Nglinggo;Jogja
10237;akasim;;Tourist Attraction;;Masjid Agung Ungaran;Semarang
10238;reena;;Culinary;;Flower Farm Setiya Aji;Semarang
10239;guadalupe;;History;;Hutan Mangrove Kulon Progo;Jogja
10240;vanbrocklin;;Culinary;;Wisata Mangrove Tapak;Semarang
10241;lionell;;Tourist Attraction;;Pantai Marina;Semarang
10242;clairece;;Culinary;;Hutan Wisata Tinjomoyo Semarang;Semarang
10243;adhemar;;History;;Kawasan Malioboro;Jogja
10244;sadig;;Culture;;The World Landmarks - Merapi Park Yogyakarta;Jogja
10245;bertsch;;Culinary;;Semarang Chinatown;Semarang
10246;amayha;;Tourist Attraction;;Watu Mabur Mangunan;Jogja
10247;raeburn;;Culinary;;Pantai Marina;Semarang
10248;bastidas;;Nature;;Gua Maria Kerep Ambarawa;Semarang
10249;asie;;History;;Monumen Serangan Umum 1 Maret;Jogja
10250;monir;;Culture;;Tirto Argo Siwarak;Semarang
10251;shatasia;;Nature;;Candi Ijo;Jogja
10252;satina;;History;;De Mata Museum Jogja;Jogja
10253;tina;;Culture;;Pantai Glagah;Jogja
10254;grayson;;Culinary;;Wisata Eling Bening;Semarang
10255;idamay;;History;;Umbul Sidomukti;Semarang
10256;merlijn;;Culinary;;Candi Ijo;Jogja
10257;chrisotpher;;Tourist Attraction;;Bukit Paralayang, Watugupit;Jogja
10258;kendrix;;Nature;;Bendung Lepen;Jogja
10259;firouz;;Culture;;Pantai Krakal;Jogja
10260;joleth;;History;;Sindu Kusuma Edupark (SKE);Jogja
10261;faariha;;Culinary;;Benteng Pendem;Semarang
10262;dwauneario;;Culture;;Waduk Jatibarang;Semarang
10263;oluwalani;;Culinary;;Desa Wisata Sungai Code Jogja Kota;Jogja
10264;allerie;;Culinary;;Monumen Palagan Ambarawa;Semarang
10265;corvon;;History;;Taman Tabanas;Semarang
10266;adamas;;Nature;;Kampoeng Kopi Banaran;Semarang
10267;lassus;;Nature;;Puncak Segoro;Jogja
10268;thirl;;Nature;;The Lost World Castle;Jogja
10269;sadey;;Culture;;Kampung Pelangi;Semarang
10270;naielle;;Tourist Attraction;;Desa Wisata Lembah Kalipancur;Semarang
10271;simara;;Culinary;;Kawasan Wisata Sosrowijayan;Jogja
10272;alane;;Culture;;Durian Gardens and Tourism Education Watu Simbar;Semarang
10273;leonhart;;History;;Puncak Kebun Buah Mangunan;Jogja
10274;berdeen;;Culinary;;Hutan Pinus Asri;Jogja
10275;xou;;Culinary;;Bukit Paralayang, Watugupit;Jogja
10276;kenza;;Tourist Attraction;;Kampoeng Rawa;Semarang
10277;longmire;;Nature;;Pura Giri Natha;Semarang
10278;jalyiah;;Culinary;;Kampung Wisata Taman Sari;Jogja
10279;amalia;;Culture;;Bukit Wisata Pulepayung;Jogja
10280;gerco;;Culinary;;Air Terjun Semirang;Semarang
10281;salayah;;Culinary;;Masjid Agung Ungaran;Semarang
10282;chappelljr;;Tourist Attraction;;Candi Gedong Songo;Semarang
10283;larcenia;;Culture;;Galaxy Waterpark Jogja;Jogja
10284;eyman;;Nature;;Hutan Pinus Asri;Jogja
10285;sawarmal;;Nature;;Pantai Sundak;Jogja
10286;shkuntala;;History;;Kota Lama Semarang;Semarang
10287;tristina;;Tourist Attraction;;Pantai Marina;Semarang
10288;ranitta;;Nature;;Hutan Pinus Asri;Jogja
10289;julein;;History;;Masjid Agung Ungaran;Semarang
10290;ferriman;;Culture;;Obyek Wisata Goa Kreo;Semarang
10291;lesha;;Culinary;;Gua Maria Kerep Ambarawa;Semarang
10292;lorence;;Nature;;Watu Lumbung;Jogja
10293;curlene;;Culture;;Pantai Indrayanti;Jogja
10294;eduvigis;;Culinary;;Hutan Pinus Asri;Jogja
10295;romuliss;;Nature;;Desa Wisata Lembah Kalipancur;Semarang
10296;zentavious;;Tourist Attraction;;Air Terjun Kedung Pedut;Jogja
10297;amear;;Culinary;;Kampoeng Rawa;Semarang
10298;yissel;;Tourist Attraction;;Kampung Batik Gedong Semarang;Semarang
10299;trenyce;;Tourist Attraction;;Kampung Batik Gedong Semarang;Semarang
10300;dorrielan;;Culinary;;Embung Tambakboyo;Jogja
10301;stipe;;Culture;;Kota Lama Semarang;Semarang
10302;gayl;;Culinary;;Brown Canyon;Semarang
10303;taleeah;;Tourist Attraction;;Taman Srigunting;Semarang
10304;tyeast;;Nature;;La Kana Chapel;Semarang
10305;izibella;;Nature;;Desa Wisata Sungai Code Jogja Kota;Jogja
10306;elyssa;;Culinary;;Taman Tabanas;Semarang
10307;fey;;History;;Selected Places;Jogja
10308;stoyancho;;History;;Bukit Paralayang, Watugupit;Jogja
10309;terrianne;;Tourist Attraction;;Durian Gardens and Tourism Education Watu Simbar;Semarang
10310;melker;;Nature;;Masjid Agung Ungaran;Semarang
10311;hellein;;Tourist Attraction;;Desa Wisata Lembah Kalipancur;Semarang
10312;coralia;;Nature;;Masjid Kapal Semarang;Semarang
10313;sardella;;Culture;;Taman Srigunting;Semarang
10314;ayushmaan;;Culinary;;Pantai Depok Jogja;Jogja
10315;bairon;;Culinary;;Pantai Wediombo;Jogja
10316;faraji;;Tourist Attraction;;Desa Wisata Sungai Code Jogja Kota;Jogja
10317;amelio;;Culinary;;Candi Gedong Songo;Semarang
10318;piroska;;Culture;;Embung Tambakboyo;Jogja
10319;buzingham;;Nature;;Taman Pelangi Yogyakarta;Jogja
10320;leocadio;;Tourist Attraction;;Green Village Gedangsari;Jogja
10321;thorncombe;;Nature;;Watu Lumbung;Jogja
10322;dav;;History;;Candi Ijo;Jogja
10323;chaveli;;Culinary;;Waduk Jatibarang;Semarang
10324;vehbi;;Tourist Attraction;;Monumen Palagan Ambarawa;Semarang
10325;salinda;;Culinary;;Kota Lama Semarang;Semarang
10326;jasonn;;Nature;;Pantai Jogan;Jogja
10327;regner;;History;;Monumen Sanapati;Jogja
10328;teather;;Culture;;Bentara Budaya Yogyakarta (BBY);Jogja
10329;herline;;History;;Bukit Paralayang, Watugupit;Jogja
10330;hascal;;Tourist Attraction;;Hutan Pinus Asri;Jogja
10331;bradham;;History;;Hutan Mangrove Kulon Progo;Jogja
10332;merieme;;History;;Pasar Beringharjo;Jogja
10333;crapse;;Tourist Attraction;;Tirto Argo Siwarak;Semarang
10334;galadriel;;Nature;;Pantai Wediombo;Jogja
10335;bertfriede;;Tourist Attraction;;Jembatan Biru Ambarawa;Semarang
10336;irelynne;;Culinary;;Sam Poo Kong Temple;Semarang
10337;kerrissa;;Nature;;Kampung Batik Gedong Semarang;Semarang
10338;harp;;Tourist Attraction;;Embung Tambakboyo;Jogja
10339;meador;;History;;Wisata Kalibiru;Jogja
10340;jurgen;;Culinary;;Wisata Mangrove Tapak;Semarang
10341;ladejah;;Tourist Attraction;;Wisata Mangrove Tapak;Semarang
10342;vizza;;Tourist Attraction;;Hutan Mangrove Kulon Progo;Jogja
10343;mendee;;History;;Taman Kasmaran;Semarang
10344;sabriah;;Nature;;Watu Lumbung;Jogja
10345;camrun;;Culture;;Kampung Tematik Jawi;Semarang
10346;niston;;Nature;;Wisata Alam Wana Wisata Penggaron;Semarang
10347;annalisse;;History;;Kota Lama Semarang;Semarang
10348;kalagher;;Tourist Attraction;;Monumen Palagan Ambarawa;Semarang
10349;lumpkin;;Culture;;Waduk Jatibarang;Semarang
10350;shenandoah;;Culture;;Taman Pelangi Jogja;Jogja
10351;keallan;;Tourist Attraction;;Pantai Jogan;Jogja
10352;hildagard;;Tourist Attraction;;Bukit Lintang Sewu;Jogja
10353;urijah;;Nature;;Tirto Argo Siwarak;Semarang
10354;henzley;;Culinary;;Tugu Muda Semarang;Semarang
10355;dettrick;;Culinary;;Watu Lumbung;Jogja
10356;dimitriy;;History;;La Kana Chapel;Semarang
10357;wytske;;Culinary;;Pasar Kebon Empring Bintaran;Jogja
10358;selso;;Culture;;Pantai Baruna;Semarang
10359;catinna;;Tourist Attraction;;Obyek Wisata Goa Kreo;Semarang
10360;laurenda;;Culture;;Watu Lumbung;Jogja
10361;zijo;;Tourist Attraction;;Taman Pandanaran;Semarang
10362;rececca;;Culture;;Lawang Sewu;Semarang
10363;chasitty;;Tourist Attraction;;Embung Tambakboyo;Jogja
10364;apostolos;;History;;Candi Ijo;Jogja
10365;krystianna;;Nature;; Pantai Cipta;Semarang
10366;chenda;;Tourist Attraction;;Benteng Pendem;Semarang
10367;raniera;;Tourist Attraction;;Wisata Mangrove Tapak;Semarang
10368;shamya;;History;;Pantai Patihan;Jogja
10369;alahia;;Culture;;Wisata Eling Bening;Semarang
10370;hinote;;Tourist Attraction;;Kampung Wisata Kadipaten;Jogja
10371;jeleah;;Tourist Attraction;;Candi Borobudur;Jogja
10372;seagrave;;Culinary;;Alun-alun Utara Keraton Yogyakarta;Jogja
10373;suzzanne;;Culture;;Tebing Breksi;Jogja
10374;chidester;;Nature;;Sindu Kusuma Edupark (SKE);Jogja
10375;shyrone;;Culinary;;Pasar Beringharjo;Jogja
10376;aviv;;History;;Green Village Gedangsari;Jogja
10377;buettner;;Culture;;GPIB Immanuel Semarang (Gereja Blenduk);Semarang
10378;ronnet;;Culture;;Tugu Pal Putih Jogja;Jogja
10379;beppie;;Nature;; Pantai Cipta;Semarang
10380;kajun;;Culinary;;Umbul Sidomukti;Semarang
10381;aalani;;Tourist Attraction;;Museum Kereta Ambarawa;Semarang
10382;kaille;;Culture;;Candi Borobudur;Jogja
10383;zens;;Culinary;;Indonesia Kaya Park;Semarang
10384;kauffman;;History;;Lava Bantal;Jogja
10385;chanderpal;;Culture;;Pantai Nguluran;Jogja
10386;latris;;Culinary;;Air Terjun Semirang;Semarang
10387;atward;;Nature;;Grand Maerakaca;Semarang
10388;petek;;Nature;;Pantai Glagah;Jogja
10389;mithun;;Tourist Attraction;;Kampoeng Kopi Banaran;Semarang
10390;ole;;Culture;;Pantai Sundak;Jogja
10391;dolores;;Culture;;Jembatan Biru Ambarawa;Semarang
10392;sukshana;;Culture;;Pantai Marina;Semarang
10393;durime;;Culture;;Desa Wisata Lembah Kalipancur;Semarang
10394;chunni;;History;;Lava Bantal;Jogja
10395;cleatrice;;History;;Semarang Contemporary Art Gallery;Semarang
10396;priyanka;;Nature;;Bendung Lepen;Jogja
10397;iyauna;;History;;Wisata Kalibiru;Jogja
10398;tyquez;;History;;Indonesia Kaya Park;Semarang
10399;ralaigh;;Culinary;;Hutan Pinus Pengger;Jogja
10400;chuckie;;Nature;;Watu Goyang;Jogja
10401;asya;;Tourist Attraction;;Pura Giri Natha;Semarang
10402;sharrion;;Culture;;Museum Kereta Ambarawa;Semarang
10403;bidhya;;Tourist Attraction;;Water Blaster Bukit Candi Golf;Semarang
10404;jhaiden;;Tourist Attraction;;Umbul Sidomukti;Semarang
10405;kort;;History;;Pantai Ngrenehan;Jogja
10406;catharien;;Culinary;;Gembira Loka Zoo;Jogja
10407;suriyah;;Nature;;Puncak Segoro;Jogja
10408;ivia;;Culture;;Alun Alun Selatan Yogyakarta;Jogja
10409;trocki;;Tourist Attraction;;Kebun Teh Nglinggo;Jogja
10410;druscilla;;Culture;;Desa Wisata Pulesari;Jogja
10411;buela;;History;;Semarang Chinatown;Semarang
10412;blayd;;Tourist Attraction;;Desa Wisata Pulesari;Jogja
10413;emojean;;Tourist Attraction;;Kota Lama Semarang;Semarang
10414;wriley;;Culinary;;Water Blaster Bukit Candi Golf;Semarang
10415;srishti;;Culture;;Candi Gedong Songo;Semarang
10416;nigee;;Nature;;Bukit Wisata Pulepayung;Jogja
10417;tzana;;Culture;;Kota Lama Semarang;Semarang
10418;raini;;Nature;;Pasar Beringharjo;Jogja
10419;kostanca;;Culture;;Green Village Gedangsari;Jogja
10420;dilma;;Nature;;Air Terjun Kedung Pedut;Jogja
10421;tsean;;Tourist Attraction;;Candi Gedong Songo;Semarang
10422;wincie;;Nature;;Wisata Eling Bening;Semarang
10423;chauntae;;Nature;;Hutan Pinus Pengger;Jogja
10424;helban;;Tourist Attraction;;Grand Maerakaca;Semarang
10425;tychicus;;Culinary;;Pantai Sundak;Jogja
10426;freddy;;Culinary;;Wisata Lereng Kelir;Semarang
10427;alhanouf;;Culinary;;Wisata Alam Wana Wisata Penggaron;Semarang
10428;zarnish;;History;;Desa Wisata Sungai Code Jogja Kota;Jogja
10429;aniweta;;Culture;;Lawang Sewu;Semarang
10430;muscott;;History;;Saloka Theme Park;Semarang
10431;madason;;Nature;;Kampung Tematik Jawi;Semarang
10432;ichigo;;History;;Pantai Nglambor;Jogja
10433;brandalyn;;History;;Kampung Wisata Kadipaten;Jogja
10434;brigido;;Culture;;Kawasan Malioboro;Jogja
10435;dimanshu;;Tourist Attraction;;Alun Alun Selatan Yogyakarta;Jogja
10436;rayshone;;History;;Obyek Wisata Goa Kreo;Semarang
10437;kessa;;Tourist Attraction;;Hutan Pinus Kayon;Semarang
10438;aikam;;Culinary;;Hutan Pinus Kayon;Semarang
10439;blatch;;Tourist Attraction;;Gembira Loka Zoo;Jogja
10440;shernette;;History;;Watu Mabur Mangunan;Jogja
10441;sherrise;;Culture;;Tugu Muda Semarang;Semarang
10442;ericmichael;;Tourist Attraction;;Jurang Tembelan Kanigoro;Jogja
10443;zarela;;Tourist Attraction;;Taman Tabanas;Semarang
10444;thadus;;Nature;;Umbul Sidomukti;Semarang
10445;ohene;;Culinary;;Masjid Agung Ungaran;Semarang
10446;timaj;;Nature;;Kampoeng Djadhoel Semarang;Semarang
10447;azaneth;;Culture;;Wisata Mangrove Tapak;Semarang
10448;quintonia;;Tourist Attraction;;Kota Lama Semarang;Semarang
10449;lorrenzo;;History;;Kota Lama Semarang;Semarang
10450;alexan;;Tourist Attraction;;Watu Lumbung;Jogja
10451;salimatou;;History;;Kebun Teh Nglinggo;Jogja
10452;armonee;;Tourist Attraction;;Kota Lama Semarang;Semarang
10453;tarisha;;Nature;;Taman Pandanaran;Semarang
10454;amelia;;Tourist Attraction;;Pantai Depok Jogja;Jogja
10455;atay;;History;;Monumen Palagan Ambarawa;Semarang
10456;nagela;;Culinary;;Pantai Nguluran;Jogja
10457;mylii;;Culinary;;Gua Maria Kerep Ambarawa;Semarang
10458;kimberyl;;Culture;;The Lost World Castle;Jogja
10459;alahni;;Tourist Attraction;;Pantai Jogan;Jogja
10460;sesha;;Culinary;;Water Blaster Bukit Candi Golf;Semarang
10461;poul;;Culinary;;Wisata Lereng Kelir;Semarang
10462;damacio;;Culinary;;Bukit Lintang Sewu;Jogja
10463;bilel;;Nature;;Wisata Kalibiru;Jogja
10464;taurius;;Nature;;Sam Poo Kong Temple;Semarang
10465;amielle;;Culture;;Tugu Muda Semarang;Semarang
10466;seth;;Culture;;Kampoeng Rawa;Semarang
10467;avrom;;Tourist Attraction;;Pintoe Langit Dahromo;Jogja
10468;zephery;;Nature;;Bentara Budaya Yogyakarta (BBY);Jogja
10469;tammyra;;Tourist Attraction;;Kampung Wisata Kadipaten;Jogja
10470;deron;;Nature;;Air Terjun Semirang;Semarang
10471;elianys;;Culture;;Tugu Pal Putih Jogja;Jogja
