Event_Id,Event_Name,Description,Category,City,Price,Rating,Pelaksanaan,Regist
495,Be a Driver and Make a Difference - 55+ Only,Drivers needed to take individuals to medical appointments. Very rewarding. Some people are not able to go to their medical appointments without this assistance.,Helping_Neighbors_in_Need,BANGKA BARAT,576000,5,9/5/2023,4/19/2023
496,Volunteers for a Children's Cancer Walk!,"Hope & Heroes is looking for volunteers for our walk on Saturday, May 21 in Riverside Park! To learn more about the walk please go to www.hopeandheroeswalk.org",Strengthening_Communities,KUPANG,882000,3,2/15/2023,1/26/2023
497,Decision Day 2011 Needs Your Help!!,"Groundwork, Inc. is hosting a Decision Day pep rally & barbeque in honor of our college bound students! The day also serves as an opportunity to advocate college enrollment throughout the community!",Strengthening_Communities,GIANYAR,258000,2,6/11/2022,10/17/2022
498,SNOW SHOVELING FOR SENIORS,Where to Turn is looking for student volunteers to shovel snow for senior citizens on Staten Islans,Helping_Neighbors_in_Need,TANGGAMUS,854000,2,11/18/2022,10/29/2022
499,Girl Scout Series - Harlem,"We are New York Cityâ€™s largest girls-only youth and leadership development program where girls learn to lead with courage, confidence and character to make their communities and the world a better place.",Education,GUNUNGSITOLI,929000,4,6/5/2023,4/16/2023
500,Get the tools to volunteer for Recycling!,Recycling in the city has declined and we need YOU to help get NYC recycling again! Volunteers will work with OROE's borough-wide coordinators to teach New Yorkers to recycle more and waste less.,Environment,PALANGKA RAYA,825000,5,9/9/2023,8/20/2023
501,ESL Teacher Assistant,work closely with NYS licensed ESL teacher to provide instruction to recently arrived immigrants. Classes are in the mornings and evenings. Requires at least 4 hours per week commitment. Teaching experience not required.,Education,KEPULAUAN SERIBU,195000,3,1/22/2023,2/1/2023
502,Nutrition Workshop for Seniors,"Metropolitan Council on Jewish Poverty is one of New York's largest human services agencies, providing more than 100,000 New Yorkers with critical services in their fight against poverty and its effects every year.",Health,BANDUNG,208000,3,1/21/2023,1/1/2023
503,NYC Compost Project Master Composter Certificate Course,The NYC Compost Project Master Composter Certificate Course is a train-the-trainer program for persons interested in volunteering to advance on-site composting in NYC.,Environment,BLITAR,460000,3,12/26/2022,6/12/2022
504,Administrative Assistant,"Volunteers help by conducting adminstrative tasks, such as answering phones, conducting data entry and processing mailings.",Strengthening_Communities,KEPULAUAN ARU,497000,5,4/2/2023,1/15/2023
505,Sign Up for the CUNY - Citizenship Now! Volunteer Corps,"By joining the NYC/CUNY Citizenship Now! Corps you become part of a team that thrives on Helping_Neighbors_in_Need others. Corps volunteers also enjoy many benefits, including the following",Strengthening_Communities,INDRAGIRI HILIR,715000,4,5/5/2023,4/15/2023
506,Chinese Translator Needed,The New York City Coalition Against Hunger is seeking a Chinese translator to help with translation work for our â€œGuide(s) to Free Food & Assistanceâ€ (aka â€œStreet Sheetsâ€ project).,Helping_Neighbors_in_Need,PURWOREJO,965000,5,1/17/2023,12/28/2022
507,Volunteer Citizenship Tutor,Help us tutor Arab Immigrants applying for the US citizenship. Small group or one-on-one tutoring Training and materials all provided Requirements: 1) Two Hour weekly commitment 2) Cultural Sensitivity to Arab Immigrants,Helping_Neighbors_in_Need,PANGANDARAN,766000,5,9/26/2023,6/9/2023
508,Fundraising Volunteer Opportunities,"Fundraising - foundations, direct mail, personal solicitation, business, government a0nd planned giving",Strengthening_Communities,TAMBRAUW,410000,1,7/14/2023,6/24/2023
509,Run for the Wild,"Make tracks for turtles in the WCS Run for the Wild at the New York Aquarium. This 5K-run and Family Fun Run takes place on the boardwalk at Coney Island on Sunday, October 9, and is dedicated to saving turtles",Environment,TELUK WONDAMA,735000,1,9/9/2023,8/20/2023
510,Volunteers Needed in Bay Ridge/Benonhurst Area of Brooklyn to visit Homebound Seniors!,The Friendly Visiting Program needs volunteers to visit homebound seniors in the Bay Ridge/Bensonhurst area of Brooklyn.,Helping_Neighbors_in_Need,LANGSA,591000,1,6/30/2023,10/6/2023
511,Volunteer Instructors/Teachers/Mentors,"Currently looking for volunteer mentors and instructors who will work on a team to provide SAT test prep, writing and critical thinking instruction, mentoring, and college prep services.",Education,BARITO UTARA,268000,1,9/10/2023,9/19/2023
512,Arts Workshops Intern Needed,The HAI Arts Workshops department is looking for one intern to work 30 hours each week for the 2010-2011 academic year.,Strengthening_Communities,BELITUNG,208000,4,10/8/2023,7/21/2023
513,Movie screener for Seniors,A volunteer who can screen movies about nutrition and fitness for low-income seniors in Brooklyn.,Health,WARINGIN BARAT,465000,2,5/16/2023,4/26/2023
514,Administrative Support Volunteer,"Goal of Position: To help provide office assistance related to ongoing programs in the Special Projects Department Activities: Data entry, filing, research, report creation and analysis, official document editing",Emergency_preparedness,KENDAL,473000,5,10/6/2023,5/21/2023
515,Moving storage!,Help a small non-profit move their things from one storage space to another on Wednesday September 28 from 12 - 3pm!,Emergency_preparedness,SUMBAWA BARAT,641000,1,1/3/2023,9/2/2023
516,Gardening at Ft Tryon Park,Please join us at the Ft Tryon Park! First time gardener's and those whom have never done any gardening work are welcome! Groups are welcome as well! Please be prepared to be flexible and dress accordingly as we will be doing various gardening tasks.,Strengthening_Communities,SUKAMARA,679000,4,10/29/2023,9/10/2023
517,Help Feed Hungry New Yorkers --55+ Only,Volunteers needed to deliver meals to home bound individuals. Meal delivery takes about an hour or two and your route can be close to your home or place of employment.,Helping_Neighbors_in_Need,BENGKULU UTARA,559000,1,1/27/2023,7/1/2023
518,Energy Efficiency Outreach,"Chhaya CDC seeks volunteers to promote its exciting new program called Retrofit, Block by Block. By linking eligible homeowners and tenants to free or low-cost home energy assessments and improvements, Chhaya will help New Yorkers save money on utility bills while greening our communities.",Environment,KEPULAUAN SELAYAR,869000,3,6/25/2023,5/6/2023
519,Laser Tag with Harlem Dowling 175th Street,"The kids and the Street Project volunteers will be enjoying a day of laser tag at the NYC Paintball and Laser Tag center over in Long Island City, Queens.",Strengthening_Communities,SRAGEN,107000,4,10/14/2023,9/24/2023
520,"Seeking Research, Writing, and Editing Volunteers","Research, writing and editing volunteers needed",Strengthening_Communities,PANDEGLANG,534000,4,7/24/2023,4/7/2023
521,Volunteer Open House,This is an opportunity for adults and high school students to obtain information regarding volunteer opportunities in a hospital/healthcare environment,Health,TIDORE KEPULAUAN,658000,3,9/13/2023,8/24/2023
522,JASA Volunteer Art Teacher at Mill Basin Senior Center,Volunteer as little as one hour per week to work with our seniors on arts and crafts project.,Helping_Neighbors_in_Need,JAYAWIJAYA,723000,1,8/2/2023,1/19/2023
523,9th Annual West Side County Fair,"Enjoy a little country right here in Manhattan with live performances, carnival rides, a reptile show, and more at Summer on the Hudsonâ€™s 9th Annual West Side County Fair, a park-wide event on Saturday, September 10, from 1-6 pm.",Strengthening_Communities,PINRANG,414000,2,2/8/2023,7/13/2023
524,JASA Van Cortlandt Day of Remembrance Volunteer,Help with MLK celebration event,Strengthening_Communities,JAKARTA PUSAT,746000,5,10/1/2023,12/21/2022
525,Accounting Volunteer Opportunity,"The accounting intern/ volunteer will be exposed to a number of topics in the accounting discipline such as basic accounting and bookkeeping, cost-benefit analysis, reporting, socially-responsible investing.",Strengthening_Communities,TARAKAN,462000,1,6/29/2023,9/6/2023
526,DOROT's 9/11 Day of Service and Rosh Hashanah Package Delivery!,Deliver a holiday package to a senior on the anniversary of 9/11.,Helping_Neighbors_in_Need,YOGYAKARTA,263000,4,4/9/2023,8/15/2023
527,Classroom Assistants,Assist teachers in an Early Head Start program.,Education,KOLAKA UTARA,105000,5,3/14/2023,2/22/2023
528,Teacher for ABE and Pre-GED students,A residential substance abuse treatment program needs a teacher for men and women ON-SITE at 2071 Fulton St. Brooklyn. Experience working with students at multiple levels is PREFERRED. Minimum three days a week. ..10-20 students.,Helping_Neighbors_in_Need,BANJARNEGARA,196000,4,3/2/2023,1/14/2023
529,9/11 Memorial Volunteers - A Mission of Honor & Hope,The 9/11 Memorial is seeking dedicated volunteers to support the Visitor Services staff and to play a vital role in providing a meaningful experience to visitors from around the world coming to one of the worldâ€™s foremost historical sites.,Strengthening_Communities,BUKITTINGGI,376000,4,1/4/2023,12/3/2023
530,Penny Harvest Run For Change!,Common Cents is recruiting volunteers to help with our first Annual Run for Change 5K Run/ Walk.,Strengthening_Communities,KUTAI TIMUR,664000,4,12/1/2023,12/23/2022
531,Soccer/Futsal Assistant Coach,"Our After School programs/clinics are designed to foster self-esteem & leadership skills. Skills Required: Experience playing/coaching soccer + an interest in working w/ children is a must! Futsal experience is a plus, but not necessary as we will educate you about the game and how to coach Futsal.",Health,PULANG PISAU,451000,1,9/26/2023,6/9/2023
532,Senior Alliance Registrar,ASA's Senior Alliance Senior Center is looking for volunteer registrars to assist with the greeting and registering of our members for daily lunch and classes. Volunteers should be mature and organized. We look forward to hearing from you!,Helping_Neighbors_in_Need,WAY KANAN,147000,5,3/12/2022,11/13/2022
533,Transportation Alternatives Bike Ambassador Data Entry Volunteers,"As we collect the names of thousands of safe street supporters all summer long, we need help entering them in our database. Our office has a fun, welcoming staff, and a fridge stocked with cold drinks! Come help us make NYC the bike friendly city of your dreams!",Education,BINTAN,209000,4,6/16/2023,5/27/2023
